element_type,osmid,amenity,diet:vegan,diet:vegetarian,name,opening_hours,organic,website,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,phone,cuisine,source,source:date,old_name,toilets:wheelchair,brand,brand:wikidata,brand:wikipedia,email,delivery,description,smoking,takeaway,shop,survey:date,url,addr:housename,outdoor_seating,branch,facebook,image,mapillary,capacity,note,contact:phone,operator,payment:bitcoin,phone_1,bar,diet:mediterranean,diet:non-vegetarian,diet:omnivore,opening_hours:covid19,reservation,contact:email,contact:website,name:en,name:nl,ref:bag,alt_name,level,name:yue,name:zh,internet_access,diet:meat,name:es,short_name,craft,wikidata,wikipedia,check_date:opening_hours,vegan,payment:cash,payment:cryptocurrencies,payment:maestro,payment:visa_electron,delivery:covid19,microbrewery,toilets,fax,nodes,building,start_date,layer,note:BAG,fixme,indoor
node,5799956656,restaurant,,,Portfolio,Tu-Sa 19:00-24:00,,https://portfolio-restaurant.nl/,,POINT (4.3059026 52.0786936),'s-Gravenhage,,36,2513CD,Prinsestraat,0702199691,diner,,,,,,,,info@portfolio-restaurant.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5813257156,restaurant,,,Catch-Up,,,,,POINT (4.2628286 52.0766803),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5813257158,restaurant,,,Burrata,,,,,POINT (4.2632728 52.0768715),,,,,,,italian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5823086457,restaurant,,,Glaswerk,We-Sa 18:00+,,https://www.glaswerkdenhaag.nl,,POINT (4.3371173 52.0651667),'s-Gravenhage,,14,2516CC,Fokkerkade,+31 70 214 91 64,,BAG,2018-08-08,,,,,,info@glaswerkdenhaag.nl,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5885578817,restaurant,,,Suhumi,,,,,POINT (4.2986342 52.0812338),,,,,,,georgian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5885578830,restaurant,,,Foodies Lab,,,,,POINT (4.3045947 52.0791574),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5885578832,restaurant,,,Kua,,,,,POINT (4.3043069 52.0789036),,,,,,,mexican,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5885578835,restaurant,,,Bierbarry,,,,,POINT (4.305033 52.0784354),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5899947277,restaurant,,,Xi’an Delicious Foods,Mo-Sa 11:30-22:30; Su 12:00-21:00,,https://www.xianfoods.nl/,,POINT (4.3172627 52.0799407),'s-Gravenhage,,18,2511ED,Korte Poten,+31707830888,chinese,BAG,2018-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6186065196,restaurant,,,Eetcafé De Kleine Weimar,,,,,POINT (4.2733131 52.0719036),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6186065197,restaurant,,,Hang Yee,,,,,POINT (4.2736763 52.0717746),,,,,,,chinese;indonesian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6266055819,restaurant,,,Srikandi,,,,,POINT (4.3101836 52.0756692),,,,,,,indonesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6266055820,restaurant,yes,yes,Rootz,"Mo-We 10:00-00:30, Th 10:00-01:00, Fr 10:00-01:30, Sa 10:00-04:00, Su,PH 11:00-00:30",,http://rootz.nl/,no,POINT (4.309935 52.0759101),,,,,,+31 70 3639988,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,6270315079,restaurant,,,Tarim,,,,,POINT (4.3104092 52.0774749),,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6283120403,restaurant,,,Cenzo's,,,,,POINT (4.2959105 52.0810706),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6283120408,restaurant,,,My Cookery kookstudio,,,,,POINT (4.2927628 52.0815293),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6297969892,restaurant,,,Didong,,,,,POINT (4.2780905 52.084046),,,,,,,indonesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6297972593,restaurant,,,Toko Semarang,,,,,POINT (4.2783453 52.0841406),,,,,,,indonesian,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6338233730,restaurant,,,Juliana Plaza,,,http://www.julianaplaza.nl/,,POINT (4.2931185 52.0648488),'s-Gravenhage,,217,2572TV,Schalk Burgerstraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6448248336,restaurant,,,Lorelei,,,,,POINT (4.2833591 52.0767278),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6499657549,restaurant,only,,Plenty,Mo-Tu off; We-Fr 08:00-17:00; Sa-Su 09:00-17:00,,https://www.plentydenhaag.nl/,,POINT (4.2996078 52.0823415),'s-Gravenhage,,37,,Piet Heinstraat,,international,,,,,,,,contact@plentydenhaag.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6525387247,restaurant,,,Rebelz,,,,,POINT (4.3393788 52.063524),'s-Gravenhage,,127,2516BR,Junostraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6550557666,restaurant,,,Samen,,,https://wereldrestaurantsamen.nl/,,POINT (4.3616167 52.0274493),,,,,,+31 708918883,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6565099855,restaurant,,,La Riva al Porto,,,,,POINT (4.2693364 52.0972288),,,,,,,italian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6584452603,restaurant,,,Bogazici,,,,,POINT (4.3029633 52.0660165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6611742985,restaurant,,,Eethuis Fes,,,,,POINT (4.3072717 52.0637927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6665588785,restaurant,,,The Shore,,,https://www.theshore.nl/,,POINT (4.2614347 52.0999953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6746674933,restaurant,,,Family,,,,,POINT (4.320472 52.0715686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6746736939,restaurant,,,The Commons,,,,,POINT (4.3195127 52.0711569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6878746923,restaurant,,,Harem,,,,,POINT (4.3247877 52.0720142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6878771542,restaurant,,,The Penthouse,,,,,POINT (4.3242186 52.0716786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6886409745,restaurant,,,Moksi,,,http://moksidenhaag.nl/,,POINT (4.3105075 52.0729013),'s-Gravenhage,,119,2512CN,Boekhorststraat,,chinese;indonesian;surinamese,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6935422594,restaurant,,,Setare,,,,,POINT (4.3184974 52.0747544),'s-Gravenhage,,13,2512AA,Bierkade,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7158928715,restaurant,,,Foodhall Scheveningen,,,https://foodhallscheveningen.nl/,,POINT (4.2848248 52.1163263),'s-Gravenhage,,161,2586JM,Strandweg,,,BAG;survey,2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7158928721,restaurant,,,Moeke,,,www.moeke.nl,,POINT (4.2842573 52.1157946),'s-Gravenhage,,155,2586JM,Strandweg,,,BAG;survey,2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7158949389,restaurant,,,Chau Chau,,,https://www.chouchou.nl/,,POINT (4.2846256 52.1161273),'s-Gravenhage,,159,2586JM,Strandweg,,,BAG;survey,2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7158949391,restaurant,,,Bay,,,https://www.bayscheveningen.nl,,POINT (4.2850603 52.1164779),'s-Gravenhage,,163,2586JM,Strandweg,,steak_house,BAG;survey,2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7226789052,restaurant,,,Speakers,,,,,POINT (4.3139659 52.0845507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7340086670,restaurant,,,Restaurant Christian,Th-Sa 17:00-22:00,,https://nieuweveenmolen.nl/,,POINT (4.350783 52.0845053),'s-Gravenhage,,111,2593HH,IJsclubweg,+31 70 3859683,french;seafood;sandwich,local knowledge;survey;streetlevel imagery,,,,,,,info@nieuweveenmolen.nl,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7503742348,restaurant,,,'t Zusje,,,https://zusje.nl,,POINT (4.2817122 52.1130098),,,,,,,tapas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7805548591,restaurant,,,Villani,Mo-Su 10:00-22:00,,,yes,POINT (4.2643679 52.0959267),,,,,,,italian,,,,,,,,,,,,,,,,,yes,,,,,,,+31702196196,,,,,,,,,,info@villani.nl,https://www.villani.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7869363388,restaurant,,,Indonesisch Restaurant Keraton Damai,,,,,POINT (4.2817004 52.0848373),'s-Gravenhage,,57,2517EC,Groot Hertoginnelaan,0703639371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7896847015,restaurant,,only,Falafel hummus,,,,,POINT (4.3098969 52.0760891),,,,,,,,,,,,,,,,,vegetarian only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7896910303,restaurant,,,Food Hallen,,,,,POINT (4.3095363 52.0768287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,
node,7902361294,restaurant,,,Brasserie Berlage,,,http://www.brasserieberlage.nl,,POINT (4.2820176 52.0896191),'s-Gravenhage,,1,2517JK,President Kennedylaan,070 338 7622,,,,,,,,,info@brasserieberlage.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070 338 7728,,,,,,,
node,7925575695,restaurant,,,La Isla,,,,,POINT (4.3153898 52.0749093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7944973928,restaurant,,,Bruschetta,,,,,POINT (4.3119771 52.0858366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7948610240,restaurant,,,Jaipur of India,,,https://www.jaipurofindia-denhaag.nl/,,POINT (4.2757797 52.0724899),'s-Gravenhage,,273,2561DV,Fahrenheitstraat,,indian,,,,,,,,,,,,,,,,,,,,,,,,070-8874222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8015729079,restaurant,,,Oogst,,,,,POINT (4.3130449 52.0845649),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8329750725,restaurant,,,Sophia,,,,,POINT (4.3025788 52.0856915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8330023712,restaurant,,,Le Moulin Fou,,,,,POINT (4.3102464 52.0887191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8380344587,restaurant,,,La Cubanita,,,,,POINT (4.3057036 52.0822597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8634409060,restaurant,,,Sohbet Restaurant,,,,,POINT (4.310727 52.0593439),,,,,,,barbecue,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8665054776,restaurant,,,De Posthoorn,,,http://bodegadeposthoorn.nl/,,POINT (4.313283 52.0821776),'s-Gravenhage,,39A,2514EC,Lange Voorhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8695324694,restaurant,,,Broodje van Dootje,,,,,POINT (4.3180622 52.0804279),'s-Gravenhage,,31,2511VC,Bleijenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8695346904,restaurant,,,Paviljoen Malieveld,Mar 30-Oct 30 09:00-20:00; Oct 31-Mar 29 10:00-19:00,,https://malieveld.nl/,,POINT (4.3186638 52.0838632),'s-Gravenhage,,6,2594AA,Koekamplaan,+31 70 3639250,pancake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8819022436,restaurant,,,Express-so,,,,,POINT (4.3005486 52.0744938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9016222717,restaurant,,,Vigo,,,https://restaurantvigo.nl,,POINT (4.2763992 52.0882634),,,9,,Aert van der Goesstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9071179630,restaurant,,,LOSH,,,https://losh.nl/,,POINT (4.2855192 52.0565498),'s-Gravenhage,,5,2533SE,Johanna Naberweg,+31 70 200 7474,mediterranean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9238548971,restaurant,,,BBQ Paradijs,,,https://www.paradijsbbq.nl/,,POINT (4.3016066 52.0630434),'s-Gravenhage,,795,2525LH,Hoefkade,,bbq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,58583386,restaurant,,,Paviljoen (Drievliet),,,,,"POLYGON ((4.349709 52.0553395, 4.3498085 52.0552733, 4.3496678 52.0551931, 4.3496199 52.0552249, 4.3495987 52.055239, 4.3493697 52.0553921, 4.3495089 52.0554717, 4.3495108 52.0554718, 4.349709 52.0553395))",,,,,,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518100000250981,,,,,,,,,,,,,,,,,,,,,,"[725871422, 725871423, 725871421, 2906404146, 2906404150, 725871419, 725871424, 725871420, 725871422]",yes,1980,,,,
way,58583409,restaurant,,,MEI (Drievliet),,,,,"POLYGON ((4.3503663 52.0542466, 4.3502656 52.0541821, 4.3501913 52.0541346, 4.3501209 52.0540896, 4.3498989 52.0542228, 4.3501442 52.0543772, 4.3502243 52.0543305, 4.3503663 52.0542466))",,,,,,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518100000290683,,,,,,,,,,,,,,,,,,,,,,"[725871475, 2391480594, 2391480590, 725871476, 725871478, 725871477, 2391480624, 725871475]",yes,1980,,,,
way,58611817,restaurant,,,De Haagsche Beek,,,www.dehaagschebeek.nl,yes,"POLYGON ((4.2174092 52.0637621, 4.2174751 52.0636979, 4.2172425 52.0636073, 4.217149 52.0637017, 4.2171339 52.0637165, 4.2170863 52.0636979, 4.2170105 52.063772, 4.2170576 52.0637903, 4.2170361 52.0638114, 4.2171498 52.0638556, 4.2171062 52.0638986, 4.2172558 52.0639612, 4.2173037 52.0639164, 4.2172279 52.0638856, 4.217245 52.0638683, 4.2173026 52.0638914, 4.2173217 52.0638732, 4.2173118 52.0638693, 4.2173335 52.0638486, 4.2174179 52.0637655, 4.2174092 52.0637621))",'s-Gravenhage,,175,2555NA,Machiel Vrijenhoeklaan,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518100000302787,Haagse Beek,,,,,,,,,,,,,,,,,,,,,"[726344127, 2731536434, 2731536419, 2731536439, 2731536450, 726344119, 2731536513, 2731475984, 726344118, 2731536615, 2731536695, 2731536796, 2731536734, 2731536648, 726344123, 726344122, 2731536634, 2731536630, 726344125, 2731536502, 726344127]",yes,1977,,,,
way,58613172,restaurant,,,The Court,,,,,"POLYGON ((4.3158058 52.0730848, 4.3156611 52.0730357, 4.3156336 52.0730626, 4.3156019 52.0730945, 4.3156123 52.0731006, 4.31554 52.073177, 4.3156518 52.0732155, 4.3156522 52.073215, 4.3156896 52.0732088, 4.3156904 52.073209, 4.3158058 52.0730848))",'s-Gravenhage,,115,2515LP,Groenewegje,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518100000296552,,,,,,,,,,,,,,,,,,,,,,"[2725954207, 2725954086, 2725954150, 2725954223, 2725954229, 2725954301, 726362153, 726362155, 2700388304, 726362161, 2725954207]",yes,1915,,,,
way,58614976,restaurant,,,Mevlanam,,,,,"POLYGON ((4.3333907 52.0627888, 4.3333744 52.0627829, 4.3333423 52.062817, 4.3333877 52.0628332, 4.3333979 52.0628221, 4.3334881 52.0628537, 4.3334901 52.0628515, 4.3334865 52.0628503, 4.3334881 52.0628349, 4.3334853 52.0628203, 4.3334786 52.0628061, 4.3334682 52.0627933, 4.3334541 52.0627808, 4.3334375 52.0627703, 4.3334163 52.0627615, 4.3333907 52.0627888))",,,,,,,pizza,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518100000211612,,,,,,,,,,,,,,,,,,,,,,"[2707858625, 2707858613, 726386919, 2707858666, 2707858657, 2707858690, 2707858687, 726386921, 2707858672, 726386924, 2707858643, 2707858633, 2707858609, 2707858591, 726386922, 2707858625]",yes,1950,,,,
way,58618895,restaurant,,,Panorama Café,,,,,"POLYGON ((4.2957744 52.0994402, 4.2958554 52.0994478, 4.2958558 52.099444, 4.2959064 52.0992092, 4.2957095 52.0991934, 4.2956914 52.0992777, 4.2956688 52.0992758, 4.2956807 52.0992244, 4.2955764 52.099216, 4.2955228 52.0994868, 4.2956228 52.0994957, 4.2956631 52.0993016, 4.2956862 52.0993038, 4.2956591 52.0994309, 4.2957744 52.0994402))",,,,,,,,3dShapes;BAG,2013-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0518100000294231,,,,,,,,,,,,,,,,,,,,,,"[2570580213, 7130728762, 7130729696, 726446569, 726446577, 2570579495, 2570579489, 2570579376, 2570579356, 2570580439, 2570580479, 2570579545, 2570579554, 726446573, 2570580213]",yes,2011,,,,
way,58620106,restaurant,,,Jasmine Palace,,,,,"POLYGON ((4.2448962 52.0664907, 4.2446339 52.0664016, 4.2444735 52.0665822, 4.2447334 52.06667, 4.2448962 52.0664907))",,,,,,,chinese,3dShapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[726464396, 726464394, 726464395, 726464398, 726464396]",yes,,1,,,
way,58620547,restaurant,,,Taverne Meer en Bosch,,,,limited,"POLYGON ((4.2297333 52.0642014, 4.2296629 52.0641686, 4.2296781 52.0641562, 4.2296592 52.0641471, 4.2296444 52.0641592, 4.2294664 52.0640749, 4.2293923 52.0641347, 4.2295499 52.06421, 4.2295319 52.0642245, 4.2296395 52.0642758, 4.2296516 52.0642664, 4.2297075 52.0642919, 4.2297302 52.0642735, 4.2297427 52.0642793, 4.2297942 52.0642365, 4.2297289 52.0642048, 4.2297333 52.0642014))",,,,,,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518100000242304,,,,,,,,,,,,,,,,,,,,,,"[2732655492, 2732655410, 2732655372, 2732655346, 2732655385, 726471219, 726471217, 2732655514, 2732655549, 726471220, 726471222, 726471224, 2732655684, 2732655701, 726471226, 2732655502, 2732655492]",yes,1800,,,,
way,161935983,restaurant,,,Millers Beach,,,,,"POLYGON ((4.2323958 52.0787595, 4.2321163 52.0785493, 4.2321772 52.0785181, 4.2322345 52.0784887, 4.2323443 52.0785741, 4.2323833 52.0785553, 4.2324528 52.0786143, 4.2323847 52.0786502, 4.232482 52.0787202, 4.2323958 52.0787595))",'s-Gravenhage,,9,,Zuiderstrand,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897799,,,,,,,,,,,,,,,,,,,,,,"[1738878631, 1738878624, 2252798872, 1738878623, 1738878626, 1738878625, 1738878627, 1738878629, 1738878630, 1738878631]",static_caravan,,,BAG straatnaam: Strand Zuid,,
way,161935984,restaurant,,,Pier 32,,,,,"POLYGON ((4.2304425 52.0774403, 4.2302557 52.0773038, 4.2302983 52.0772839, 4.2303461 52.0772615, 4.2305309 52.0773968, 4.2304425 52.0774403))",'s-Gravenhage,,10,,Zuiderstrand,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897802,,,,,,,,,,,,,,,,,,,,,,"[1738878622, 1738878620, 2252798870, 1738878619, 1738878621, 1738878622]",static_caravan,,,BAG straatnaam: Strand Zuid,,
way,161937169,restaurant,,,Beachclub Amigo,,,,,"POLYGON ((4.2294007 52.0766651, 4.2294213 52.0766555, 4.2295518 52.0765945, 4.2293402 52.0764608, 4.2292012 52.0765351, 4.2294007 52.0766651))",'s-Gravenhage,,11,,Zuiderstrand,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897805,,,,,,,,,,,,,,,,,,,,,,"[1738887590, 2252798868, 1738887589, 1738887587, 1738887588, 1738887590]",static_caravan,,,BAG straatnaam: Strand Zuid,,
way,210213640,restaurant,,,Schlemmer,,,http://schlemmer.nl,,"POLYGON ((4.3157268 52.0814886, 4.3157543 52.0814506, 4.3156995 52.0814362, 4.3157055 52.081426, 4.3155776 52.0813932, 4.3155859 52.0813832, 4.3154934 52.081359, 4.3154849 52.0813697, 4.3154832 52.0813692, 4.3154784 52.0813745, 4.3154799 52.0813751, 4.3154524 52.081407, 4.315451 52.0814066, 4.3154471 52.081411, 4.3154454 52.0814104, 4.3154249 52.0814342, 4.3154268 52.0814348, 4.315423 52.081439, 4.3154244 52.0814395, 4.3153952 52.0814727, 4.3153938 52.0814723, 4.315389 52.0814778, 4.3153905 52.0814783, 4.3156077 52.0815446, 4.3156417 52.081511, 4.3156247 52.0815043, 4.3156549 52.0814653, 4.3157268 52.0814886))",'s-Gravenhage,NL,17,2511CV,Lange Houtstraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518100000307323,,,,,,,,,,,,,,,,,,,,,,"[2718107828, 2718107790, 2718107779, 2718107768, 2718107740, 2718107728, 2718107691, 2718107704, 2718107703, 726411932, 2718107715, 2718107750, 2718107749, 2718107754, 2718107753, 2718107777, 2203129728, 2718107781, 2718107783, 2718107809, 2718107808, 2718107814, 2718107815, 2718107850, 2718107840, 2718107836, 2718107802, 2718107828]",yes,1820,,,,
way,211795328,restaurant,,,De Kwartel,,,http://dekwartel.nl,,"POLYGON ((4.2397976 52.0840308, 4.2396199 52.0838877, 4.2397124 52.0838443, 4.2398901 52.0839874, 4.2397976 52.0840308))",'s-Gravenhage,,7,,Zuiderstrand,+31 70 3555615,,BAG,2014-02-11,,,,,,,,,,,,,,,,,https://www.facebook.com/strandpaviljoendekwartel/,,,,,,,,,,,,,,,,,,,518030000897793,,,,,,,,,,,,,,,,,,,,,,"[2217501466, 2217501464, 2217501463, 2217501465, 2217501466]",static_caravan,,,BAG straatnaam: Strand Zuid,,
way,218129932,restaurant,,,@ the beach,,,,,"POLYGON ((4.2352364 52.0805832, 4.2350089 52.0804807, 4.2350995 52.0804066, 4.2351723 52.0804379, 4.2351519 52.080457, 4.235308 52.0805296, 4.2352364 52.0805832))",'s-Gravenhage,,8,2566ZZ,Zuiderstrand,,,BAG,2014-02-11,,,,,,,,Strandpaviljoen,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,518030000897796,,,,,,,,,,,,,,,,,,,,,,"[2274122688, 2274122679, 2274122676, 2731192024, 2731192140, 2274122683, 2274122688]",static_caravan,,,BAG straatnaam: Strand Zuid,,
